ID	C1	C2	C3	E1	E2	E3	F1	F2	F3
TMEM25	0.034212	0.000000	0.035848	0.077330	0.034104	0.040123	0.110715	0.029313	0.056969
TMEM251	18.564400	20.283700	18.244000	34.919300	29.644400	32.282200	15.825400	19.178700	15.890000
TMEM252	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM253	0.748930	0.539698	0.471069	0.486469	0.496977	0.448559	0.967720	0.725546	0.341932
TMEM254	6.252220	5.058900	5.255330	10.950000	11.141900	12.062400	6.071370	6.825170	6.078740
TMEM254-AS1	0.116663	0.160707	0.242629	0.378171	0.355718	0.394102	0.154093	0.209769	0.205639
TMEM255A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM255B	1.681230	1.663990	1.323240	3.879540	2.669160	2.737940	2.614270	2.430870	2.964230
TMEM256	104.295000	105.213000	111.983000	97.271000	82.681300	99.209600	114.164000	109.845000	129.792000
TMEM256-PLSCR3	1.900810	0.000000	2.346340	0.434975	0.000000	0.000000	0.579281	0.741891	0.548786
TMEM257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM258	215.186000	213.748000	165.255000	159.922000	150.086000	151.182000	223.492000	218.432000	216.970000
TMEM259	62.044600	62.503300	59.432900	58.229600	51.034500	61.057600	64.711600	65.700300	82.416600
TMEM26	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM26-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM260	5.384910	5.716460	5.896920	7.289810	7.589430	6.554310	4.873570	5.380140	4.284760
TMEM261	5.195380	5.262460	5.120860	5.658450	4.903270	5.257270	5.970280	5.341820	6.116640
TMEM262	0.000000	0.000000	0.740769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM263	31.287000	27.422400	30.083000	44.818200	52.200200	36.234600	29.274800	25.105600	19.970600
TMEM265	2.613780	2.814610	2.738730	2.613410	3.586840	3.026220	3.442100	3.402970	3.750670
TMEM27	0.000000	0.000000	0.000000	0.042343	0.095198	0.078112	0.000000	0.000000	0.000000
TMEM30A	30.932500	27.407300	28.626500	37.354800	40.757500	31.330800	25.594600	25.802300	21.279600
TMEM30B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM30C	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM31	0.000000	0.000000	0.000000	0.000000	0.141318	0.000000	0.000000	0.000000	0.000000
TMEM33	12.674100	11.113900	11.945200	11.765100	13.468500	10.524500	9.589840	9.113650	8.417640
TMEM35	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM37	9.746920	10.847800	11.834000	7.576070	9.355700	9.334230	13.733100	15.130800	17.644300
TMEM38A	4.802540	4.076990	4.695190	2.453630	2.574920	2.414580	3.830180	4.265500	5.691750
TMEM38B	9.987380	8.530890	9.652330	18.292700	18.550200	14.017800	10.020700	8.172880	7.940790
TMEM39A	7.039760	7.775970	8.586540	11.350800	12.060100	10.869700	7.823280	7.775080	8.632500
TMEM39B	13.453600	14.590800	13.550700	11.339400	9.470610	11.754700	12.939000	13.826800	15.167000
TMEM40	0.039569	0.106974	0.041468	0.000000	0.144770	0.000000	0.039163	0.217732	0.154805
TMEM41A	20.529600	20.707900	18.595200	25.654700	22.266600	25.307300	19.798100	19.937100	21.578100
TMEM41B	43.804600	43.141000	44.749900	53.461900	46.143600	47.895700	43.943000	42.249700	38.135200
TMEM42	7.112370	5.912290	7.276230	10.311200	12.678400	10.111200	7.236010	8.033050	6.527100
TMEM43	69.427800	71.480000	72.379800	76.993600	70.638600	76.610800	71.073800	72.283000	78.163400
TMEM44	8.077450	8.907970	8.712310	10.517600	11.740700	12.566600	9.837170	8.618830	11.395400
TMEM44-AS1	2.160160	2.730650	1.532100	2.876820	4.090380	3.846760	2.154370	1.850740	1.960520
TMEM45A	8.134410	9.726700	6.090770	9.691740	8.194350	9.610820	5.005690	6.044140	7.673670
TMEM45B	0.064067	0.057745	0.100689	0.028344	0.095815	0.000000	0.000000	0.027455	0.062641
TMEM47	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM5	13.788800	13.492900	13.548200	13.566300	14.868500	13.585100	13.715900	12.755800	11.286600
TMEM5-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM50A	59.460600	58.765600	51.397100	69.370300	67.018900	68.240800	60.876200	56.701100	50.080400
TMEM50B	5.790260	5.432510	5.571580	10.271100	11.166100	10.393200	4.655640	5.750030	4.418370
TMEM51	4.010570	5.117220	4.747120	4.330910	3.882650	5.647320	4.885730	4.452510	7.339700
TMEM51-AS1	0.000000	0.051368	0.035555	0.032245	0.000000	0.000000	0.034017	0.014786	0.026839
TMEM52	0.093487	0.084090	0.000000	0.166035	0.556100	0.228179	0.000000	0.079403	0.091602
TMEM52B	26.363200	29.957600	31.196500	11.510700	11.497200	12.016800	26.324400	27.716800	21.529400
TMEM53	3.213170	4.180340	3.407640	3.780180	2.902550	4.050370	4.912140	4.438290	5.393900
TMEM54	38.059900	34.160000	34.825100	27.251100	22.350400	27.945200	35.753300	35.741800	53.887000
TMEM55A	3.833040	3.010160	4.137370	5.857200	5.734020	5.417380	3.385020	3.062560	4.400270
TMEM55B	20.180500	21.918700	21.191600	26.856000	22.552100	29.487900	24.576900	23.563300	29.875600
TMEM56	2.309880	1.881950	2.180200	3.034320	3.794640	2.562800	1.980060	2.061910	1.529060
TMEM56-RWDD3	0.724005	0.328491	1.037500	0.746123	0.952414	1.494070	1.084590	0.633065	0.410883
TMEM57	8.030880	7.746970	7.850340	12.256800	11.955300	10.786700	8.168720	7.225290	6.045030
TMEM59	49.448700	49.016700	43.676800	66.173600	60.162200	65.391900	55.926000	48.698200	39.822000
TMEM59L	0.603063	1.044800	0.875263	2.382720	2.217130	2.349780	1.249220	1.388620	1.724420
TMEM60	18.279300	18.464500	17.389700	20.545800	18.844100	16.600700	19.433800	20.323800	15.389700
TMEM61	0.066298	0.000000	0.000000	0.000000	0.000000	0.216277	0.000000	0.113071	0.064900
TMEM62	9.447450	8.606430	7.590620	10.849500	11.547700	11.984600	9.134120	8.530290	10.951200
TMEM63A	6.532780	6.460810	6.425970	7.111180	6.611720	7.553320	6.999740	7.581340	8.305720
TMEM63B	11.343700	11.916900	9.941500	15.278900	15.459300	17.612100	11.573400	11.292000	13.843300
TMEM63C	2.329480	2.391910	2.264080	1.942660	1.945010	2.437640	2.545290	2.762400	3.373190
TMEM64	13.570500	11.992900	14.685100	11.399600	11.289900	9.703760	12.142200	12.317900	13.571200
TMEM65	9.875330	8.850910	9.194210	11.096800	11.031200	10.060000	8.126660	6.641560	7.241100
TMEM67	3.248890	2.835170	2.997730	4.187040	4.100700	3.471210	2.668060	2.118700	1.730700
TMEM68	3.831570	3.830120	3.973880	4.222090	5.041120	4.974300	3.401560	3.320810	3.563310
TMEM69	41.464000	41.162000	46.759700	26.912100	29.243400	27.282700	35.345500	37.888700	30.337800
TMEM70	13.023500	12.149900	12.193100	13.614300	13.278500	13.323800	11.836200	12.909500	12.110400
TMEM71	0.000000	0.000000	0.000000	0.000000	0.000000	0.056120	0.000000	0.000000	0.000000
TMEM72	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM72-AS1	0.000000	0.000000	0.000000	0.017981	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM74	0.102579	0.030817	0.000000	0.211813	0.170422	0.139828	0.036884	0.146483	0.000000
TMEM74B	0.059902	0.107883	0.125633	0.113650	0.059570	0.000000	0.064421	0.153390	0.175879
TMEM75	0.196546	0.029524	0.102967	0.086959	0.163290	0.053590	0.070684	0.056145	0.064059
TMEM79	3.457100	3.573370	4.486110	5.977480	5.502390	5.241050	4.654320	4.431080	4.744540
TMEM80	2.356910	3.039520	3.817200	4.130180	5.024740	4.575800	2.316990	2.518010	4.010710
TMEM81	1.781330	1.871450	1.494360	1.526070	1.594400	1.502100	1.724260	2.280860	1.685230
TMEM82	0.000000	0.000000	0.066628	0.000000	0.000000	0.000000	0.068294	0.000000	0.000000
TMEM86A	0.236615	0.229777	0.324056	1.158630	1.508120	1.580190	0.314734	0.203212	0.320174
TMEM86B	0.842981	0.455725	1.016030	1.343410	1.133580	1.240140	0.863054	0.721414	1.030630
TMEM87A	24.854300	25.544800	25.299400	26.494000	28.225000	25.180000	27.017800	24.360200	16.738200
TMEM87B	5.608770	5.058590	4.976480	14.860500	14.464100	13.097000	4.858030	4.949110	4.886080
TMEM88	0.000000	0.482514	0.112720	0.095392	0.106278	0.610538	0.114792	0.272940	0.105222
TMEM88B	0.000000	0.292458	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM89	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM8A	17.719700	18.633300	17.263500	23.716400	21.154800	25.126300	18.797000	19.120300	25.877600
TMEM8B	0.974575	1.019960	1.028190	4.635400	3.546270	4.558030	1.494730	1.872490	1.653940
TMEM8C	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM9	59.048500	57.840300	58.577800	61.947200	57.075500	67.194100	59.987000	57.787800	83.270500
TMEM91	10.242800	10.819200	10.344300	5.089830	3.139530	5.457690	9.104250	8.015440	10.642500
TMEM92	4.492650	3.959740	4.785040	4.062450	3.580710	3.965020	4.688860	4.866560	5.569220
TMEM92-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.112337	0.000000	0.000000	0.000000
TMEM95	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM97	39.875100	40.009300	40.462400	27.727000	25.067900	28.557200	42.700300	41.216800	35.052300
TMEM98	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMEM99	11.459500	11.052700	11.794400	8.277220	8.247900	9.234750	12.077300	11.338900	13.145100
TMEM9B	70.647100	68.238600	69.790900	82.111000	78.671900	79.572800	70.792800	69.919400	71.080800
TMEM9B-AS1	4.405470	4.478120	3.937970	8.397950	7.773110	8.637790	5.075840	5.414230	6.312470
TMF1	7.779500	6.357170	6.215590	7.741930	10.631900	6.376770	6.001820	5.487500	3.148690
TMIE	0.039166	0.105877	0.328357	0.138678	0.078047	0.160092	0.084447	0.167662	0.076607
TMIGD1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMIGD2	0.000000	0.000000	0.106679	0.000000	0.000000	0.000000	0.108732	0.000000	0.000000
TMIGD3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMLHE	9.434650	11.339100	10.758900	10.570300	12.082000	10.896900	11.662600	11.522200	10.639400
TMLHE-AS1	0.174518	0.196545	0.274373	0.309047	0.564890	0.249575	0.188045	0.261306	0.085351
TMOD1	3.681730	3.578820	2.919490	2.860490	2.758520	3.520100	3.396950	3.833390	4.281280
TMOD2	0.222106	0.210293	0.337383	1.241890	1.891160	1.399740	0.192924	0.182854	0.135605
TMOD3	45.994300	41.619000	45.911900	45.221100	51.776700	39.069600	35.344700	35.902300	30.752800
TMOD4	0.059963	0.107992	0.062880	0.053144	0.059631	0.000000	0.000000	0.051181	0.058686
TMPO	93.496100	85.481600	88.717100	53.762100	53.005200	50.680800	87.363100	82.729900	78.245200
TMPO-AS1	1.998160	2.500690	2.743820	2.754250	2.540560	3.017350	3.323090	2.607210	2.734820
TMPPE	1.830600	1.763030	1.739610	1.918340	1.697540	2.022460	1.650280	1.763480	1.120060
TMPRSS11A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMPRSS11B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMPRSS11BNL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMPRSS11D	0.000000	0.000000	0.000000	0.021741	0.024525	0.000000	0.000000	0.000000	0.000000
TMPRSS11E	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMPRSS11F	0.034386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMPRSS11GP	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMPRSS12	0.000000	0.000000	0.000000	0.000000	0.000000	0.043064	0.000000	0.000000	0.000000
TMPRSS13	0.000000	0.000000	0.000000	0.017721	0.000000	0.000000	0.000000	0.000000	0.000000
TMPRSS15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMPRSS2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMPRSS3	5.037700	3.565940	3.445930	2.977330	1.961640	2.269050	4.608760	3.255200	3.952420
TMPRSS4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016964	0.000000
TMPRSS4-AS1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMPRSS5	0.225415	0.203133	0.275588	0.068400	0.038493	0.307178	0.162039	0.514776	0.440885
TMPRSS6	0.021588	0.019464	0.000000	0.076388	0.129319	0.035359	0.069991	0.037070	0.000000
TMPRSS7	0.055276	0.000000	0.028952	0.000000	0.000000	0.000000	0.029834	0.023700	0.000000
TMPRSS9	0.105925	0.133709	0.022189	0.149867	0.084572	0.104080	0.137326	0.145490	0.165645
TMSB10	2034.190000	1824.100000	1924.090000	1365.880000	1267.710000	1418.580000	1815.690000	1864.480000	2109.750000
TMSB15A	0.169503	0.000000	0.000000	0.302391	0.166887	0.273975	0.539927	0.142383	0.333067
TMSB15B	0.508508	0.000000	0.000000	0.302391	0.333775	0.136988	0.000000	0.000000	0.000000
TMSB4X	1593.460000	1576.210000	1678.370000	640.558000	582.601000	597.467000	1439.550000	1345.260000	1108.190000
TMSB4Y	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TMTC1	28.950600	27.439200	28.884600	23.378200	24.678400	23.565500	29.448500	28.915800	27.396000
TMTC2	1.865540	1.972990	1.559990	1.743810	2.198290	2.034470	2.089890	2.122380	1.927740
TMTC3	10.061800	7.698610	9.296450	13.664100	17.020200	9.738320	8.031100	6.118130	3.397360
TMTC4	3.600550	3.091490	3.698580	3.772220	3.560330	3.794050	3.705530	3.876980	3.861760
TMUB1	48.466400	51.229000	47.004100	38.382500	32.182300	37.037300	48.530400	50.273600	65.075700
TMUB2	14.555400	16.512400	16.119200	17.968300	19.310000	20.706500	18.422000	17.656500	23.672500
TMX1	28.797000	25.058100	26.278300	26.406500	27.568900	20.122700	22.949000	20.497000	16.436000
TMX2	88.298100	89.325400	90.183000	70.535600	66.416500	72.418300	94.307700	99.047600	113.408000
TMX2-CTNND1	0.267928	0.580770	0.480279	0.000000	0.260379	0.600630	0.141858	0.526906	0.286739
TMX3	13.865400	11.824500	13.212300	13.188900	16.463500	11.113600	9.980460	8.922210	6.887940
TMX4	9.186420	8.051520	7.953870	19.919000	20.067700	18.950900	9.723800	9.837650	8.629960
TNC	7.721020	8.474300	9.266870	2.438280	2.053580	2.569280	6.186990	6.414450	7.047940
TNF	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNFAIP1	54.423000	52.461400	51.716800	66.999900	61.836700	69.810800	60.257500	59.201100	69.431400
TNFAIP2	51.219000	57.315000	55.417300	35.359400	31.110200	38.479000	51.815700	50.669400	67.917900
TNFAIP3	35.830700	32.892500	33.853300	19.776000	16.783300	18.586400	27.601000	27.477800	29.383900
TNFAIP6	4.958360	4.662040	5.198670	2.365500	2.548010	2.135210	2.638600	2.792690	1.386220
TNFAIP8	36.238900	33.763600	35.328500	32.580000	33.900000	29.034400	34.595600	31.374200	23.821000
TNFAIP8L1	2.947870	2.767720	2.651380	0.919814	0.796361	0.766989	2.136650	2.383090	3.050230
TNFAIP8L2	0.069876	0.188705	0.146594	0.061965	0.277701	0.113938	0.075060	0.178664	0.000000
TNFAIP8L2-SCNM1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNFAIP8L3	0.748711	0.787321	0.947862	0.855667	1.368650	1.531280	0.807926	1.390520	1.555550
TNFRSF10A	7.592090	10.602900	10.830400	12.248400	11.553700	12.547800	9.818320	10.359400	10.643500
TNFRSF10B	46.450700	47.968100	47.239300	93.243900	89.176200	98.304200	52.506800	49.831900	55.197600
TNFRSF10C	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043821	0.000000
TNFRSF10D	7.666950	7.711760	7.220870	7.245120	6.036240	6.680300	8.489000	7.619300	8.026730
TNFRSF11A	0.866254	0.782942	0.624573	1.594150	1.645100	2.152510	0.808028	0.866439	0.694615
TNFRSF11B	0.000000	0.000000	0.031273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNFRSF12A	135.488000	137.166000	132.317000	158.543000	146.186000	174.031000	144.579000	115.523000	186.570000
TNFRSF13B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNFRSF13C	0.388260	0.960285	0.101903	1.206980	2.501180	0.868404	0.207867	0.494391	1.046320
TNFRSF14	0.861234	0.995302	1.256620	1.260180	1.067280	1.106830	1.169120	1.194550	1.325050
TNFRSF17	0.000000	0.000000	0.000000	0.000000	0.000000	0.072106	0.000000	0.000000	0.000000
TNFRSF18	0.000000	0.000000	0.071487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNFRSF19	0.015697	0.000000	0.032883	0.027756	0.046570	0.000000	0.049743	0.000000	0.029952
TNFRSF1A	238.666000	253.681000	240.721000	153.394000	133.449000	162.654000	260.265000	270.568000	356.895000
TNFRSF1B	0.000000	0.016296	0.037852	0.000000	0.018041	0.118411	0.000000	0.000000	0.000000
TNFRSF21	24.455400	26.495600	24.924100	32.964900	30.608100	34.798000	26.942800	27.915000	29.071800
TNFRSF25	0.821499	0.936981	0.493479	0.770788	0.996581	0.749152	1.012220	1.251060	0.927085
TNFRSF4	0.000000	0.000000	0.080117	0.000000	0.075825	0.124444	0.000000	0.000000	0.000000
TNFRSF6B	1.657410	0.692994	0.897252	1.498500	1.361430	1.547010	1.454980	1.147830	1.194090
TNFRSF8	0.000000	0.000000	0.038767	0.032726	0.000000	0.030315	0.040004	0.015891	0.000000
TNFRSF9	0.064226	0.318612	0.179330	0.283796	0.278032	0.324607	0.150527	0.239291	0.104583
TNFSF10	2.170640	1.339670	1.522530	0.261837	0.161901	0.091132	1.158460	1.241290	0.976321
TNFSF11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNFSF12	4.248020	4.572000	3.917370	4.343550	3.920850	5.014420	3.994250	4.124240	5.464550
TNFSF12-TNFSF13	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000270	0.000000
TNFSF13	4.651340	5.501650	4.230280	3.888350	4.343440	3.864350	5.043910	5.130570	5.883370
TNFSF13B	0.052754	0.023773	0.026970	0.046662	0.052625	0.021582	0.000000	0.000000	0.051570
TNFSF14	0.319170	0.265611	0.231464	0.104036	0.122473	0.261264	0.106053	0.242282	0.167989
TNFSF15	0.059974	0.045079	0.083727	0.070665	0.069903	0.065542	0.097320	0.041006	0.029296
TNFSF18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116448	0.000000
TNFSF4	0.175276	0.070234	0.122379	0.826596	0.991486	1.118340	0.147310	0.231040	0.152265
TNFSF8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042784	0.000000
TNFSF9	31.103800	32.141200	32.507700	17.382500	17.004800	17.871100	31.047400	33.278900	40.815100
TNIK	6.071200	6.447320	6.606570	4.610690	5.460690	4.576590	5.435650	5.890480	4.014730
TNIP1	46.903500	46.730000	43.135600	63.390700	53.725700	70.011600	36.569700	41.842700	52.148600
TNIP2	33.254700	37.912000	36.680400	36.176800	34.231700	42.029500	37.091300	37.332600	51.507000
TNIP3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNK1	6.484400	7.487710	6.988360	4.968720	5.487850	6.166260	7.684270	8.009530	9.770340
TNK2	13.803800	13.420000	13.645900	8.751170	9.912540	11.044300	13.060900	14.099400	16.548700
TNKS	7.473900	6.937070	7.378880	9.925290	10.761900	9.795830	7.571060	7.247040	6.616370
TNKS1BP1	32.999500	34.663000	34.656800	30.402500	27.825600	35.016500	36.076500	37.862800	49.640200
TNKS2	22.818100	20.305300	21.061300	29.404000	31.743200	24.579500	18.460600	18.339600	15.566400
TNKS2-AS1	0.000000	0.136923	0.000000	1.087280	0.000000	0.246889	0.486779	0.385294	0.149755
TNMD	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNNC1	0.156439	0.702115	0.164539	0.278868	0.308412	1.012590	0.831769	0.526627	0.307250
TNNC2	0.162710	0.292043	0.342337	0.580309	0.160297	0.394725	0.172897	0.000000	0.000000
TNNI1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNNI2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNNI3	0.000000	0.204887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNNI3K	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNNT1	25.951300	28.072500	27.883000	12.557600	11.116900	15.664400	23.786000	24.675300	37.495400
TNNT2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNNT3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNP1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNP2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TNPO1	88.805800	79.962000	83.496300	88.378800	98.824300	74.350900	74.327200	67.636100	45.870800
TNPO2	10.480800	11.555100	10.209300	6.305530	7.047870	6.835200	11.243600	9.995070	11.778900
